"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","122924965635936384_1","2025-02-17","Maharashtra","SYGA Women Rose Floral Crown Hair Wreath Leave Flower Headband Tiara with Adjustable Ribbon_Blue","RoseTiara_Blue","Free Size","1","221.0","210.0",
"RTO_COMPLETE","122924983240688320_1","2025-02-17","Gujarat","SYGA Women's  Wallet Multi-Card Pocket Clutch Large-Capacity Mobile Phone Bag Card Holder","WP-96","Free Size","1","180.0","180.0",
"DELIVERED","122925000352230720_1","2025-02-17","Bihar","SYGA Baby Turban Flower Tire Cap, Toddler Beanie Hat, Cotton Headwear, Printed Brimless Headscarf for 0 to 4 Years Unisex (Black, Pink Flower)","BC-174","Free Size","1","200.0","200.0",
"DELIVERED","122925032216318080_1","2025-02-17","West Bengal","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","78.0",
"CANCELLED","122925164339032512_1","2025-02-17","Telangana","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"CANCELLED","122925178770752192_1","2025-02-17","Meghalaya","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)","BS-142","Free Size","1","174.0","174.0",
"CANCELLED","122925247564468352_1","2025-02-17","Tamil Nadu","SYGA Baby Headbands Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0 - 3 Year - Cream Pink","HB-Flower-CreamPink","Free Size","1","100.0","95.0",
"DELIVERED","122925301626110656_1","2025-02-17","Telangana","SYGA Stainless Steel Sink Strainer Basket with Handle 11cm/4.33inch Large Wide Rim Anti Clogging Mesh Drain Filter Vegetable Hair Catcher Drain Cover for Most Bathroom Kitchen Home Sinks Drain-Silver","KitchenSinkStrainer_Handle","Free Size","1","95.0","95.0",
"DELIVERED","122925322533498176_1","2025-02-17","Jharkhand","SYGA Baby Headbands Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0 - 3 Year - White","HB-Flower-White","Free Size","1","100.0","95.0",
"RTO_COMPLETE","122925450484936000_1","2025-02-17","Arunachal Pradesh","SYGA Women's New Waist Chain Dress Suit Accessories Belt Chain Retro Versatile(Golden)","WAISTBELT-73","Free Size","1","170.0","170.0",
"DELIVERED","122925686578246144_1","2025-02-17","Madhya Pradesh","SYGA Baby Cap Nylon Cotton Stretchable Turban Hat Comfortable  for Unisex Baby 0-4 Years","TurbonHeadWrap_White","2-3 Years","1","142.0","138.0",
"DELIVERED","122925837514469888_1","2025-02-17","West Bengal","SYGA Set of 2 Silicone Pinch Grip Mitten Oven Mitt Gripper Grip Kitchen Potholder Utensil Tool, Blue - 2 Pcs","silicone pot holder_Blue","Free Size","1","110.0","107.0",
"DELIVERED","122926583354488192_1","2025-02-17","Goa","SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - Pink 6-12 Months","BabyLeggings-Pink-6-12M","6-12 Months","1","265.0","258.0",
"DELIVERED","122927004097212928_1","2025-02-17","Gujarat","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","107.0",
"DELIVERED","122927140147679360_1","2025-02-17","Bihar","SYGA Baby Turban Flower Tire Cap, Toddler Beanie Hat, Cotton Headwear, Printed Brimless Headscarf for 0 to 4 Years Unisex (Peach, Peach Flower)","BC-177","Free Size","1","200.0","194.0",
"DELIVERED","122927406953689540_1","2025-02-17","Maharashtra","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, FrenzyRound Style - Cream, Suitable for 3-8 Years","Goggles-FrenzyRound-6-Cream","Free Size","1","86.0","84.0",
"DELIVERED","122927807272702081_1","2025-02-17","Tamil Nadu","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, Colourful Style - Transparent Blue & Gradient Pink, Suitable for 3-8 Years","Goggles-Colourful-TransBlue&GrdientPink","Free Size","2","135.0","131.0",
"DELIVERED","122927923392048448_1","2025-02-17","Madhya Pradesh","Syga Bed Fence Gate Security Guard Railing Playpens Rail for Newborn Baby (Cream, 1.5 m)","CreamBedRail_1.5m","Free Size","1","950.0","950.0",
"RTO_COMPLETE","122927948239105344_1","2025-02-17","Rajasthan","SYGA Pack of 12 Brown Thick for Baby Child Infant Kids Safety Table, Desk Corner Edge Cushions Guard Protectos","Corner Guard Protectors_Brown","Free Size","1","110.0","110.0",
"DELIVERED","122928186581054848_1","2025-02-17","West Bengal","SYGA Baby Headbands Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0 - 3 Year - White","HB-Flower-White","Free Size","1","105.0","100.0",
"DELIVERED","122928311407736192_1","2025-02-17","maharashtra","SYGA Baby Turban Flower Tire Cap, Toddler Beanie Hat, Cotton Headwear, Printed Brimless Headscarf for 0 to 4 Years Unisex (Black, Red Flower)","BC-175","Free Size","1","200.0","200.0",
"DELIVERED","122928279240994112_1","2025-02-17","Assam","SYGA Women Hand Wallet Long Zipper Multi-Functional Versatile Wallet (Black)","WP-118","Free Size","1","220.0","214.0",
"DELIVERED","122928406082159296_1","2025-02-17","Rajasthan","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Bow and Flower Hairbands, Comfortable and Stylish Headscarf for Newborn, Infant, and Toddler (0-3 Years)  ","HB-228","Free Size","1","160.0","152.0",
"CANCELLED","122928406523441600_1","2025-02-17","Andhra Pradesh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","171.0",
"DELIVERED","122929062617444800_1","2025-02-17","Maharashtra","SYGA Baby Headbands Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0 - 3 Year - White","HB-Flower-White","Free Size","1","105.0","97.0",
"DELIVERED","122929161386971265_1","2025-02-17","Sikkim","SYGA Children's School Bag Backpack Kids Cartoon Animal Multi-Purpose Bag For 2-4 Years Kids (DianosaurOne)","ChildrenBackpack-DianosaurOne","Free Size","1","371.0","371.0",
"DELIVERED","122929680868298880_1","2025-02-17","West Bengal","SYGA Me & Women Suit Shirt Stud Lapel Pin Chain Tassel Brooch Pin with Crystal Chain(Big V silver)","BROOCH-S117","Free Size","1","159.0","152.0",
"DELIVERED","122930121836622342_1","2025-02-17","Karnataka","SYGA Baby Girl's Flower Headband Soft & Stretchable Fabric Hairband for Infants, Toddlers, Little Princesses (0-3 Years White)","HB-21","Free Size","1","145.0","134.0",
"DELIVERED","122930020590318081_1","2025-02-17","West Bengal","SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 12-24 Months","BabyLeggings-White-12-24M","12-18 Months","1","225.0","219.0",
"DELIVERED","122930588290450112_1","2025-02-17","Madhya Pradesh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","178.0","178.0",
"DELIVERED","122930681034900160_1","2025-02-17","Andhra Pradesh","SYGA Men's Lion Brooch Pin with Golden Finish, Decorative Fastening for Clothing","BROOCH-S198","Free Size","1","159.0","159.0",
"DELIVERED","122930566243970368_1","2025-02-17","Chhattisgarh"," Syga 10 Liters Portable Collapsible Water Storage Tank Water Container Water Carrier Lifting Bag Camping Hiking Survival Kit Tool","10L_WaterPouch_Transparent","Free Size","1","120.0","117.0",
"DELIVERED","122930770997308736_1","2025-02-17","Madhya Pradesh","SYGA Baby Infant and Toddler Grooming Kit with Scissors (Blue Dog)","GroomingSet_BlueDog","Free Size","1","80.0","78.0",
"DELIVERED","122931059569618240_1","2025-02-17","Karnataka","SYGA Stainless Steel Tea Infuser Premium Tea Strainer with Two Handles & Large Capacity for Loose Tea Leaf, Classic Metal Mesh Tea Filter for Cups, Mugs, Teapots- Type 2","Tea Drainer-Type2","Free Size","1","155.0","151.0",
"DELIVERED","122931262705173184_1","2025-02-17","Tamil Nadu","SYGA Pack of 3Baby Headbands Soft Nylon Bow Hairbands Strechable for Newborns, Infants, Toddlers and Kids 0-3 Years(Black-Grey-Beige)","JACQUARD-HB3","Free Size","1","200.0","190.0",
"RTO_COMPLETE","122931331918492160_1","2025-02-17","Madhya Pradesh","SYGA 50 Pieces Mixed Cartoon Animal 2 Holes Wooden Buttons Sewing Craft Scrapbooking DIY","50_CraftButtons","Free Size","1","96.0","96.0",
"DELIVERED","122931324889924288_1","2025-02-17","Andhra Pradesh","SYGA Children's School Bag Cartoon Backpack Oxford Kids Chest Bag (Girl Three)","ChildrenBackpack-GirlThree","Free Size","1","376.0","365.0",
"DELIVERED","122931508785869248_1","2025-02-17","Delhi","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","243.0","236.0",
"DELIVERED","122931555902582082_1","2025-02-17","Maharashtra","SYGA Women's Dress Waist Chain Metal Hook Chain Simple Decorative Thin Belt","WAISTBELT-45","Free Size","1","230.0","223.0",
"DELIVERED","122931920513428800_1","2025-02-17","Bihar","SYGA Crown Pricess Tiara Bridal Crystal Baroque V Shape Crowns Wedding Tiaras for Halloween Rhinestones Hair Accessories for Women (Gold)","Crown-VShape-Silver","Free Size","1","526.0","500.0",
"DELIVERED","122931891081997632_1","2025-02-17","Andhra Pradesh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","166.0",
"DELIVERED","122931950294205120_1","2025-02-17","Gujarat","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","80.0",
"DELIVERED","122932028160865664_1","2025-02-17","Assam","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","2","80.0","78.0",
"DELIVERED","122932249745321280_1","2025-02-17","Andhra Pradesh","SYGA 3 Pcs Baby Headband, Flower & Bow Stretchable, Nylon HairBand for Newborn Infant Toddlers Kids 0-3 Year-Beige","HB-143","Free Size","1","160.0","152.0",
"RTO_COMPLETE","122932431652285760_1","2025-02-17","Jammu & Kashmir","SYGA Multipurpose Badminton/Squash/Tennis Non-Slip Sweat-Absorbing Tape Wrap Band Badminton Overgrip (Pack of 6)","Racquet-AntiSlipGrip-6","Free Size","2","115.0","115.0",
"DELIVERED","122932509306254720_1","2025-02-17","Karnataka","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","105.0","102.0",
"RTO_COMPLETE","122932593413968000_1","2025-02-17","Gujarat","SYGA Bookends for Shelves, Book Organizer for Desk, Metal Bookends for Heavy Books, Book Holders for Shelves, Adjustable Decorative Bookends for Home Office(Dark Green)","BR-16","Free Size","1","320.0","320.0",
"DELIVERED","122932686130315968_1","2025-02-17","Karnataka","SYGA 100 Pieces Mixed Charms Pendant Charms Craft Supplies for Earrings Necklace Bracelet Jewellery DIY Making (Gold-002)","PENDENT-04","Free Size","1","394.0","383.0",
"DELIVERED","122933047171809984_1","2025-02-17","Jharkhand","SYGA Baby Headbands Soft Nylon Bow Hairbands Strechable for Newborns, Infants, Toddlers and Kids 0-3 Years(Yellow)","HeadBand-Jacquard-Yellow","Free Size","1","116.0","111.0",
"DELIVERED","122933107620119232_1","2025-02-17","Gujarat","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","105.0","102.0",
"DELIVERED","122933215816385216_1","2025-02-17","Puducherry","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","107.0",
"CANCELLED","122932988580984194_1","2025-02-17","Uttar Pradesh","SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers and Kids 0-3 Years(Color - 1042)","HB-39","Free Size","1","245.0","227.0",
"DELIVERED","122933749049577600_1","2025-02-17","Delhi","SYGA 1 Piece Heavy Duty Carbon Steel Square Bread Loaf Cake Mould Pan Tray for Baking Non Sticky Tin Teflon Coating-22 cm * 4cm cake tins","Square CakePan","Free Size","1","129.0","129.0",
"DELIVERED","122933939972239808_1","2025-02-17","Maharashtra","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","78.0","78.0",
"DELIVERED","122933958689452544_1","2025-02-17","Punjab","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","122934219776315520_1","2025-02-17","Uttar Pradesh","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Bow and Flower Hairbands, Comfortable and Stylish Headscarf for Newborn, Infant, and Toddler (0-3 Years)  ","HB-229","Free Size","1","160.0","152.0",
"RTO_LOCKED","122934311503688128_1","2025-02-17","Gujarat","SYGA Men's & Women Suit Chest Brooch Fashionable Rhinestone Decoration Diamond Clothing Accessories(Silver)","BROOCH-S140","Free Size","1","130.0","121.0",
"DELIVERED","122934511016202368_1","2025-02-17","Gujarat","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","265.0",
"DELIVERED","122934725976420800_1","2025-02-17","Gujarat","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","107.0",
"DELIVERED","122934757814502080_1","2025-02-17","Gujarat","SYGA Men's & Women Suit Chest Brooch Fashionable Rhinestone Decoration Diamond Clothing Accessories(Silver)","BROOCH-S140","Free Size","1","130.0","121.0",
"DELIVERED","122934796828699969_1","2025-02-17","Gujarat","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","105.0","102.0",
"DELIVERED","122934896168694208_1","2025-02-17","Odisha","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","80.0",
"DELIVERED","122935235720630400_1","2025-02-17","Arunachal Pradesh","SYGA Necklace and Earing Display Storage Jwellery Display Rack_Black_10","NecklaceDisplay_Black_10","Free Size","1","907.0","907.0",
"CANCELLED","122935346823589184_1","2025-02-17","Rajasthan","SYGA Nail Pack of 3 Clipper Set - Premium Black Stainless Steel Deluxe Fingernail and Toenail Clipper Cutter","3_NailCutterBlack","Free Size","1","149.0","149.0",
"DELIVERED","122935313299735232_1","2025-02-17","Karnataka","SYGA Stainless Steel Tea Infuser Premium Tea Strainer with Two Handles & Large Capacity for Loose Tea Leaf, Classic Metal Mesh Tea Filter for Cups, Mugs, Teapots- Type 2","Tea Drainer-Type2","Free Size","1","155.0","151.0",
"DELIVERED","122935514030142848_1","2025-02-17","Kerala","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)","BS-142","Free Size","1","174.0","174.0",
"DELIVERED","122935408303829505_1","2025-02-17","Himachal Pradesh","SYGA 5 Pairs Baby Girl & Baby Boy Socks, Toddlers Infant Cotton Stretch Crew Socks with Theme Design, Suitable for 0-2 Years baby","SOCKS-SET5-DARK_THEME","Free Size","1","195.0","190.0",
"DELIVERED","122935615309376832_1","2025-02-17","Rajasthan","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","273.0",
"CANCELLED","122936021373154688_1","2025-02-17","Maharashtra","SYGA Children's Leggings Tights For Girls Soft Cotton Anti-Pilling Leggings Rainbow Cropped Pants (Large - 5 - 7 Years, Khaki)","Leggings-Rainbow-Khaki-L-5-7Y","6-7 Years","1","249.0","249.0",
"CANCELLED","122936110413409600_1","2025-02-17","Haryana","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","246.0",
"DELIVERED","122936085337764288_1","2025-02-17","Maharashtra","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","78.0",
"RTO_COMPLETE","122936543343178176_1","2025-02-17","Manipur","SYGA Children's School Bag Backpack Kids Cartoon Animal Multi-Purpose Bag For 2-4 Years Kids (Mickey Black)","ChildrenBackpack-Mickey-Black","Free Size","1","371.0","371.0",
"DELIVERED","122936586861310464_1","2025-02-17","Rajasthan","SYGA Baby 5 Flower pattern Hairband & Shoes Set Soft, Comfortable Fit for Ages 3-18 Month-old's Ideal for Newborns & Toddlers(Peach)","BS-249","Free Size","1","305.0","305.0",
"DELIVERED","122936814234530304_1","2025-02-17","Uttar Pradesh","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (Grey)","Safety Strip Guard Protector_Grey","Free Size","1","110.0","110.0",
"DELIVERED","122936998379024832_1","2025-02-17","Bihar","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","122936965371908224_1","2025-02-17","Kerala","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (Red)","BS-138","Free Size","1","174.0","169.0",
"DELIVERED","122937070588162496_1","2025-02-17","Andaman and Nicobar Islands","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Bow and Flower Hairbands, Comfortable and Stylish Headscarf for Newborn, Infant, and Toddler (0-3 Years)  ","HB-231","Free Size","1","160.0","152.0",
"DELIVERED","122937312820921025_1","2025-02-17","Karnataka","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (Grey)","Safety Strip Guard Protector_Grey","Free Size","1","105.0","102.0",
"DELIVERED","122937603736760832_1","2025-02-17","Mizoram","SYGA Children's School Bag Backpack Kids Cartoon Animal Multi-Purpose Bag For 2-4 Years Kids (Astronaut)","ChildrenBackpack-Astronaut","Free Size","1","376.0","376.0",
